class_name,Acceleration_X,Acceleration_Y,Acceleration_Z,Gryoscope_X,Gryoscope_Y,Gryoscope_Z
,-0.204421997,-0.123413086,0.317321777,4.188061237,1.48263216,-0.942037284
,-0.175491333,-0.038024902,0.392974854,3.946736336,1.327386856,-0.602327943
,-0.128509521,0.015670776,0.405258179,3.694526196,1.11233604,-0.169926718
,-0.092163086,0.01902771,0.408966064,3.541104555,0.952071846,0.252924949
,-0.09197998,0.076812744,0.414871216,3.597097397,0.950838506,0.576701164
,-0.126449585,0.145462036,0.53024292,4.040705204,1.131530046,0.832451165
,-0.160369873,0.22718811,0.70489502,4.567836761,1.319372654,0.969664156
,-0.18737793,0.243469238,0.710571289,4.615095615,1.419071794,1.024250388
,-0.18737793,0.243469238,0.710571289,4.307180882,1.499890685,1.080031872
,-0.264678955,0.358016968,0.872085571,3.816791773,1.56505537,1.17420876
,-0.284667969,0.38192749,0.93661499,3.277694225,1.586112738,1.381285191
,-0.299591064,0.391799927,0.974838257,2.826268435,1.502239108,1.661734462
,-0.319412231,0.397949219,0.98866272,2.533404112,1.38424933,1.960031152
,-0.338653564,0.382415771,1.019424438,2.448158026,1.300384521,2.162042856
,-0.338653564,0.382415771,1.019424438,2.509703159,1.260282636,2.242961168
,-0.418533325,0.378646851,1.154098511,2.577801943,1.242522597,2.243979454
,-0.418533325,0.378646851,1.154098511,2.375282526,1.217185259,2.155856133
,-0.488601685,0.327301025,1.180450439,2.040934563,1.192365408,2.122617722
,-0.488601685,0.327301025,1.180450439,1.745712161,1.109124303,2.161979198
,-0.536315918,0.323043823,1.20930481,1.53338933,0.970809817,2.201340437
,-0.550552368,0.315917969,1.233001709,1.438287258,0.818939328,2.299144506
,-0.583892822,0.323043823,1.264099121,1.415316463,0.753672719,2.47157383
,-0.631942749,0.311553955,1.331848145,1.33826983,0.781226575,2.618741751
,-0.671524048,0.301864624,1.394866943,1.13614583,0.882834673,2.716492414
,-0.753952026,0.273468018,1.46270752,0.793230534,1.00233078,2.69726038
,-0.87197876,0.243865967,1.517333984,0.387165308,1.092314124,2.530872583
,-0.989929199,0.194717407,1.576217651,0.026690733,1.117331624,2.249692202
,-1.095581055,0.172576904,1.640670776,-0.25872317,0.959191501,1.954617739
,-1.177322388,0.157623291,1.670578003,-0.468260139,0.566054881,1.720864058
,-1.239868164,0.107559204,1.680648804,-0.661045313,0.008086689,1.537195206
,-1.294403076,0.102676392,1.67515564,-0.876027405,-0.601076245,1.404583931
,-1.3543396,0.098098755,1.660797119,-1.128237486,-1.09989965,1.251211166
,-1.391845703,0.085372925,1.645324707,-1.427832484,-1.450302958,1.067766786
,-1.399856567,0.062988281,1.610488892,-1.788724422,-1.603718877,0.846738219
,-1.425643921,0.017288208,1.561660767,-2.179813862,-1.576651216,0.52049458
,-1.457321167,-0.017700195,1.498352051,-2.540314674,-1.422072887,0.076144837
,-1.474594116,-0.04989624,1.424911499,-2.818261385,-1.278769732,-0.430989742
,-1.447433472,-0.05847168,1.325500488,-2.921980143,-1.183310866,-0.857649446
,-1.385818481,-0.067306519,1.235397339,-2.875780344,-1.217179179,-1.09357965
,-1.293502808,-0.064544678,1.152359009,-2.763935804,-1.362341881,-1.119658709
,-1.182479858,-0.083694458,1.073913574,-2.710733414,-1.535549641,-1.029515266
,-1.084762573,-0.1171875,0.998535156,-2.728649616,-1.647973895,-0.943303108
,-1.028427124,-0.141586304,0.936080933,-2.803867579,-1.666734338,-0.973092973
,-0.977493286,-0.151184082,0.868865967,-2.853868008,-1.60208416,-1.077426791
,-0.939300537,-0.203231812,0.803817749,-2.820236206,-1.4692204,-1.265447617
,-0.901916504,-0.227462769,0.743896484,-2.680240393,-1.302559495,-1.482377291
,-0.862060547,-0.272644043,0.686203003,-2.480534554,-1.156760812,-1.715955853
,-0.821304321,-0.315536499,0.630813599,-2.284888506,-1.010809183,-1.988935828
,-0.775619507,-0.322555542,0.596679688,-2.144783497,-0.956629574,-2.232703209
,-0.696594238,-0.32421875,0.567276001,-2.092376232,-0.976449847,-2.367326975
,-0.618881226,-0.307327271,0.527481079,-2.059358835,-1.149077058,-2.272326469
,-0.517684937,-0.232391357,0.480941772,-1.958799124,-1.381498575,-1.962796569
,-0.419265747,-0.24848938,0.448135376,-1.851437092,-1.508787513,-1.666789412
,-0.33114624,-0.275253296,0.408874512,-1.714305758,-1.425605297,-1.504411221
,-0.301940918,-0.2865448,0.380493164,-1.618237853,-1.12092185,-1.540962219
,-0.302200317,-0.287841797,0.339187622,-1.560676575,-0.707046092,-1.719054699
,-0.301025391,-0.286880493,0.278961182,-1.481688857,-0.216380507,-1.921242237
,-0.29019165,-0.231506348,0.22795105,-1.330833554,0.149048597,-2.015741587
,-0.186813354,-0.189971924,0.183563232,-1.062668324,0.307448089,-1.838989735
,-0.075439453,-0.149017334,0.142379761,-0.737851679,0.250740886,-1.431617975
,0.039901733,-0.092147827,0.100387573,-0.44629705,0.129236013,-0.911604822
,0.153762817,-0.104034424,0.064590454,-0.170035645,0.084363081,-0.429419547
,0.220932007,-0.101211548,0.075942993,-0.031733427,0.149252862,-0.073268622
,0.238937378,-0.09413147,0.066848755,-0.001965946,0.282393068,0.157307059
,0.204269409,-0.11680603,0.034988403,0.036809947,0.462479502,0.228466466
,0.168746948,-0.131500244,0.008636475,0.217719004,0.626419187,0.19649148
,0.154769897,-0.146224976,0.004699707,0.533619165,0.718671083,0.157449007
,0.164703369,-0.135192871,0.018676758,0.895380557,0.726522028,0.278602868
,0.184570313,-0.086700439,0.028823853,1.231667995,0.648681581,0.605771661
,0.210571289,-0.103363037,0.03817749,1.54282701,0.594079077,1.022025824
,0.210494995,-0.10043335,0.072998047,1.920595884,0.629808545,1.401226997
,0.174667358,-0.108795166,0.183395386,2.130293846,0.732569814,1.630672216
,0.106063843,-0.12020874,0.265640259,2.149564505,0.908609569,1.717127919
,0.009124756,-0.128494263,0.335601807,2.038893938,1.137335181,1.753863096
,-0.092330933,-0.108093262,0.414672852,1.875921845,1.365092635,1.789116979
,-0.174240112,-0.128356934,0.480529785,1.737812519,1.519091845,1.806507349
,-0.243331909,-0.135101318,0.539794922,1.702311158,1.62267065,1.7952739
,-0.293487549,-0.144775391,0.610168457,1.749677896,1.699050188,1.793100715
,-0.345123291,-0.148483276,0.676605225,1.841370583,1.743164897,1.811755657
,-0.382858276,-0.128433228,0.738922119,1.933251977,1.714370251,1.918642998
,-0.400878906,-0.119003296,0.79107666,1.987317681,1.632164121,2.094769716
,-0.454986572,-0.110443115,0.833572388,1.957503557,1.519655108,2.213010073
,-0.516586304,-0.092163086,0.868469238,1.881096601,1.457604766,2.214558601
,-0.578994751,-0.079605103,0.916061401,1.731027842,1.389987707,2.158028126
,-0.640365601,-0.05921936,0.930786133,1.572138786,1.326559186,2.110065699
,-0.706451416,-0.039001465,0.93850708,1.454939961,1.25064683,2.082333326
,-0.754272461,-0.02911377,0.954208374,1.367895365,1.180681348,2.044109106
,-0.797393799,-0.014846802,0.955703735,1.322093844,1.172258735,1.99294889
,-0.830001831,0.021194458,0.974975586,1.311259508,1.274752975,1.944011927
,-0.836624146,0.031311035,1.006973267,1.301892161,1.45476985,1.909878254
,-0.838928223,0.040542603,1.030227661,1.333522558,1.632466078,1.869853854
,-0.852157593,0.07244873,1.075500488,1.394476175,1.709714293,1.854962468
,-0.868270874,0.109436035,1.133056641,1.415767312,1.626957893,1.899684668
,-0.909561157,0.123062134,1.187744141,1.327031851,1.429934025,1.926570415
,-0.963500977,0.174911499,1.246856689,1.127594352,1.098654389,1.929789305
,-1.026382446,0.175827026,1.291763306,0.837641895,0.733188987,1.834240198
,-1.091110229,0.190292358,1.336380005,0.556126595,0.355050772,1.681881785
,-1.151290894,0.207244873,1.384887695,0.349836558,-0.027357321,1.542256832
,-1.220855713,0.191650391,1.43270874,0.178646445,-0.334468782,1.388067007
,-1.275192261,0.225692749,1.476028442,-0.057906974,-0.527302146,1.222254872
,-1.306228638,0.222747803,1.497161865,-0.370928258,-0.595532358,1.063551426
,-1.355697632,0.187973022,1.511032104,-0.746960998,-0.550986469,0.849866092
,-1.387924194,0.184539795,1.535507202,-1.15117085,-0.486661792,0.599748373
,-1.406204224,0.186264038,1.531417847,-1.487198949,-0.516532063,0.411453068
,-1.408370972,0.199661255,1.498855591,-1.710831404,-0.697216094,0.327501446
,-1.405899048,0.166854858,1.453308105,-1.848744035,-1.029949903,0.239018977
,-1.411911011,0.120483398,1.379898071,-1.892297387,-1.412134528,0.026425749
,-1.415512085,0.078521729,1.33190918,-1.909507751,-1.756822586,-0.303384125
,-1.416641235,0.035949707,1.280532837,-1.960977077,-2.037892103,-0.671094477
,-1.39440918,0.029525757,1.230529785,-2.055879593,-2.217742205,-0.929157197
,-1.35609436,0.022216797,1.188140869,-2.177861929,-2.299567223,-1.069633603
,-1.298095703,0.033599854,1.147735596,-2.303150654,-2.282302141,-1.141824722
,-1.223205566,0.017501831,1.115005493,-2.434555292,-2.210677147,-1.192942262
,-1.14666748,-0.004226685,1.070877075,-2.542389393,-2.084572077,-1.24594152
,-1.089126587,-0.038711548,1.023406982,-2.596419096,-1.956068158,-1.319947004
,-1.050933838,-0.068054199,0.98677063,-2.630159616,-1.881462812,-1.472404242
,-1.045837402,-0.111068726,0.917648315,-2.630159616,-1.881462812,-1.472404242
,-1.033737183,-0.172668457,0.880172729,-2.500669479,-1.854416013,-2.186528921
,-1.022018433,-0.219207764,0.866088867,-2.430459499,-1.837568641,-2.623089075
,-0.988525391,-0.184448242,0.848129272,-2.401148081,-1.87168026,-2.855961323
,-0.899261475,-0.156097412,0.809631348,-2.36482048,-1.937471509,-2.823384762
,-0.750427246,-0.133544922,0.780807495,-2.300863504,-2.013746023,-2.520779848
,-0.600021362,-0.145095825,0.76953125,-2.308795452,-2.008908749,-2.170849562
,-0.478134155,-0.155654907,0.761856079,-2.308795452,-2.008908749,-2.170849562
,-0.417388916,-0.166290283,0.737594604,-2.491455317,-1.752267003,-1.755675673
,-0.410125732,-0.205474854,0.709655762,-2.612828732,-1.523560047,-1.843721628
,-0.408905029,-0.240982056,0.65385437,-2.612828732,-1.523560047,-1.843721628
,-0.439620972,-0.307098389,0.604919434,-2.563908815,-0.987750471,-2.655929327
,-0.428314209,-0.312332153,0.576583862,-2.563908815,-0.987750471,-2.655929327
,-0.390701294,-0.264160156,0.516098022,-2.412816286,-0.807949781,-3.188574553
,-0.275802612,-0.208206177,0.453735352,-2.19049716,-0.778541028,-3.418193579
,-0.125289917,-0.184402466,0.407714844,-1.896440506,-0.920310676,-3.251984358
,0.021102905,-0.136764526,0.371017456,-1.584849596,-1.161747336,-2.832984686
,0.142730713,-0.1537323,0.353546143,-1.261741281,-1.39899528,-2.291924238
,0.210464478,-0.175415039,0.349838257,-1.019752026,-1.498798013,-1.778454661
,0.25302124,-0.163421631,0.336288452,-0.923940063,-1.382801414,-1.406043291
,0.251190186,-0.166259766,0.305984497,-0.985987425,-1.116989374,-1.120903134
,0.192062378,-0.180953979,0.252807617,-1.164456487,-0.707718015,-0.946509838
,0.187026978,-0.163330078,0.211700439,-1.325833917,-0.257060558,-1.010876298
,0.209701538,-0.157577515,0.156158447,-1.341531992,0.134403348,-1.144101143
,0.230773926,-0.136077881,0.085464478,-1.178259969,0.426115096,-1.151255727
,0.280715942,-0.092468262,0.018951416,-0.851324975,0.547844708,-0.979282379
,0.328399658,-0.077301025,-0.046829224,-0.428392351,0.472817868,-0.622790873
,0.342987061,-0.076065063,-0.096481323,0.032894034,0.295845777,-0.183585271
,0.334976196,-0.058868408,-0.095306396,0.48679015,0.078583755,0.206071138
,0.277862549,-0.053634644,-0.126037598,0.722525179,-0.102198809,0.487678856
,0.208953857,-0.081863403,-0.157592773,0.769879401,-0.123566143,0.631904721
,0.163574219,-0.100509644,-0.139953613,0.806275189,0.035936963,0.609773099
,0.141555786,-0.116149902,-0.125167847,0.89521575,0.328741133,0.506102085
,0.147628784,-0.153305054,-0.112976074,1.027742028,0.715956211,0.420322716
,0.16053772,-0.190231323,-0.093154907,1.223692179,1.093104362,0.412120968
,0.175384521,-0.187194824,-0.039276123,1.501214623,1.423841238,0.466604471
,0.161956787,-0.1300354,0.006332397,1.786166906,1.64185822,0.620134652
,0.136520386,-0.112548828,0.048324585,2.038075686,1.712410688,0.880897522
,0.108718872,-0.110321045,0.128585815,2.277134895,1.671003819,1.135262728
,0.038330078,-0.086288452,0.225219727,2.452028275,1.62945354,1.354453087
,0.00088501,-0.139785767,0.32850647,2.530933619,1.61920464,1.449293613
,-0.060134888,-0.173736572,0.419494629,2.543463707,1.649942279,1.462130547
,-0.121734619,-0.209701538,0.55255127,2.602836847,1.792624354,1.418122649
,-0.147125244,-0.241104126,0.667724609,2.658272505,1.951260805,1.31684792
,-0.20854187,-0.221115112,0.764785767,2.704368353,2.10568285,1.238651872
,-0.258895874,-0.186157227,0.860427856,2.723096848,2.171354532,1.184293032
,-0.30305481,-0.158355713,0.875823975,2.603224993,2.074635983,1.176295877
,-0.378952026,-0.125839233,0.910186768,2.474517822,1.862115741,1.23799789
,-0.453704834,-0.118179321,0.958908081,2.380591631,1.574189663,1.335172892
,-0.52154541,-0.131881714,0.96144104,2.22861886,1.284266591,1.425158381
,-0.618423462,-0.156356812,1.00239563,2.158781052,1.145242095,1.532472849
,-0.655990601,-0.185913086,1.141616821,2.268728971,1.337105274,1.508891106
,-0.671630859,-0.200820923,1.265853882,2.419335365,1.745874882,1.346082211
,-0.755767822,-0.169906616,1.387557983,2.512835979,2.284252405,1.207340837
,-0.782287598,-0.11428833,1.554855347,2.556758642,2.694298029,1.075627804
,-0.817352295,-0.068237305,1.704742432,2.492253065,2.699257374,0.985472143
,-0.890045166,-0.005859375,1.845855713,2.325662613,2.157500029,1.00739634
,-0.978393555,-0.025024414,1.993164063,2.111177683,1.166863203,1.119045615
,-1.02633667,-0.002029419,2.131378174,1.79219234,0.097032011,1.112035155
,-1.033111572,0.01399231,2.254486084,1.322505236,-0.650899231,1.002650261
,-0.996276855,0.011779785,2.350418091,0.674004495,-0.785595477,0.835977972
,-0.948669434,0.04057312,2.417907715,-0.006909572,-0.480961561,0.678115129
,-0.923339844,0.069671631,2.46307373,-0.561855853,-0.056839313,0.558693349
,-0.915512085,0.137130737,2.441055298,-0.970249236,0.156338736,0.480759174
,-0.930969238,0.151687622,2.37322998,-1.304122567,0.042215098,0.439291358
,-0.94190979,0.14553833,2.273986816,-1.689265966,-0.354681134,0.384974837
,-0.944366455,0.147354126,2.146713257,-2.18528986,-0.81051445,0.238356382
,-0.934509277,0.17276001,2.005752563,-2.707440138,-1.233373523,0.061831411
,-0.890838623,0.18359375,1.827331543,-3.230373383,-1.625810862,-0.086090676
,-0.829544067,0.158599854,1.655700684,-3.614339828,-1.931616306,-0.163932741
,-0.740509033,0.177383423,1.537902832,-3.741008043,-2.113340616,-0.244884849
,-0.662979126,0.160858154,1.426071167,-3.728775263,-2.162534952,-0.293499798
,-0.587997437,0.154647827,1.315933228,-3.721442461,-2.047389746,-0.309876889
,-0.495285034,0.14692688,1.199798584,-3.779595137,-1.890199661,-0.252671391
,-0.414382935,0.145126343,1.072021484,-3.883482695,-1.79338789,-0.068368137
,-0.388336182,0.118240356,0.922637939,-4.000586987,-1.860260844,0.213890985
,-0.401779175,0.063156128,0.776473999,-4.116033554,-1.962764621,0.323568463
,-0.387496948,0.01473999,0.649993896,-4.125391483,-2.033764839,0.158376858
,-0.380340576,-0.063491821,0.509933472,-4.033100128,-2.068356514,-0.066553995
,-0.37902832,-0.143844604,0.336593628,-3.919384718,-2.011989594,-0.219604269
,-0.35559082,-0.208755493,0.212722778,-3.739834309,-1.801157594,-0.338790029
,-0.331039429,-0.311584473,0.100601196,-3.515258312,-1.537468195,-0.389449477
,-0.335250854,-0.413391113,-0.001861572,-3.258471489,-1.236634851,-0.396150261
,-0.33895874,-0.495407104,-0.098968506,-3.015163898,-0.977896214,-0.382903963
,-0.376327515,-0.573852539,-0.181335449,-2.741443157,-0.764496863,-0.336205989
,-0.428756714,-0.6328125,-0.270889282,-2.474225283,-0.572455764,-0.305610776
,-0.488479614,-0.688842773,-0.352493286,-2.193479776,-0.395489544,-0.320060283
,-0.566925049,-0.731521606,-0.424194336,-1.861345053,-0.224911407,-0.371955454
,-0.651107788,-0.765274048,-0.460403442,-1.439864397,-0.010407367,-0.490970522
,-0.702514648,-0.796005249,-0.491149902,-0.995194793,0.215359181,-0.683166325
,-0.723907471,-0.844070435,-0.486358643,-0.528268874,0.489682615,-0.908195972
,-0.715606689,-0.821151733,-0.420181274,-0.01105132,0.78127104,-1.144202709
,-0.655319214,-0.782623291,-0.328353882,0.478923976,1.026098132,-1.350396276
,-0.578567505,-0.762680054,-0.272903442,0.825796962,1.11043644,-1.393189788
,-0.533004761,-0.707092285,-0.172592163,1.128214359,1.105698705,-1.320101261
,-0.474899292,-0.669036865,-0.068710327,1.397578239,1.045455813,-1.259763122
,-0.434005737,-0.633178711,0.036270142,1.614378691,1.040480018,-1.259716511
,-0.395202637,-0.562271118,0.156204224,1.796937346,1.12146914,-1.321200609
,-0.339263916,-0.504348755,0.26121521,1.923805475,1.218759418,-1.399030924
,-0.272033691,-0.432723999,0.374862671,2.071017027,1.310910702,-1.43914938
,-0.272033691,-0.432723999,0.374862671,2.241247654,1.344638228,-1.411450863
,-0.072998047,-0.280334473,0.622802734,2.392117739,1.307261348,-1.299778938
,-0.072998047,-0.280334473,0.622802734,2.485626936,1.281525373,-1.118456602
,0.090789795,-0.127197266,0.849014282,2.509897947,1.325332999,-0.882359087
,0.137481689,-0.066436768,0.937255859,2.500154018,1.403341293,-0.603538632
,0.170669556,0.008483887,1.013565063,2.464345932,1.432605743,-0.323155433
,0.187103271,0.074783325,1.088668823,2.396735668,1.357131481,-0.069547385
,0.187103271,0.074783325,1.088668823,2.212811947,1.18208766,0.139215946
,0.200744629,0.146530151,1.157669067,1.957906961,1.01434207,0.325059861
,0.214889526,0.184646606,1.209793091,1.736887574,0.912604034,0.455908418
,0.242599487,0.213638306,1.265396118,1.613041282,0.840787351,0.621379137
,0.255096436,0.198608398,1.308578491,1.559556127,0.78193897,0.863869786
,0.255096436,0.198608398,1.308578491,1.517466545,0.765083551,1.121064901
,0.237106323,0.227111816,1.411560059,1.464100003,0.76881063,1.407805562
,0.237106323,0.227111816,1.411560059,1.353617072,0.750677466,1.720245719
,0.155517578,0.193099976,1.52104187,1.149539113,0.69659853,1.987576723
,0.155517578,0.193099976,1.52104187,0.81121242,0.57452029,2.232978821
,0.101531982,0.176727295,1.551300049,0.425560892,0.404961079,2.477297306
,0.040878296,0.132766724,1.587814331,0.034090325,0.175969705,2.662698507
,-0.021484375,0.108230591,1.612503052,-0.382194251,-0.120508038,2.77918911
,-0.095413208,0.049926758,1.586578369,-0.781581819,-0.377486557,2.795526266
,-0.159835815,-0.039428711,1.530899048,-1.112456679,-0.515842319,2.765268803
,-0.235580444,-0.131851196,1.455596924,-1.312239289,-0.508044064,2.68885231
,-0.307632446,-0.214645386,1.375747681,-1.364259124,-0.451279312,2.640438557
,-0.384841919,-0.291427612,1.285385132,-1.253209829,-0.349425912,2.627436161
,-0.50012207,-0.373123169,1.225616455,-1.115574241,-0.264617801,2.554984808
,-0.616958618,-0.426315308,1.163635254,-1.110684872,-0.240865082,2.436950684
,-0.753494263,-0.518890381,1.061737061,-1.257972598,-0.221543849,2.281857967
,-0.901947021,-0.587905884,0.946258545,-1.462208271,-0.175203249,2.079149485
,-1.046264648,-0.634796143,0.823822021,-1.618232489,-0.125235945,1.861784458
,-1.19682312,-0.710922241,0.685302734,-1.599763751,-0.083951361,1.536437035
,-1.332580566,-0.758285522,0.563201904,-1.378879309,-0.069146581,1.07979095
,-1.446014404,-0.788314819,0.456924438,-1.046038747,-0.011188739,0.569332182
,-1.547683716,-0.81590271,0.359893799,-0.70681119,0.112272479,0.057041716
,-1.602966309,-0.800857544,0.282226563,-0.420619398,0.24354741,-0.396361977
,-1.589584351,-0.759933472,0.225036621,-0.137288615,0.276546121,-0.759856582
,-1.500549316,-0.742279053,0.200820923,0.168987691,0.23043187,-1.065473437
,-1.401687622,-0.699554443,0.218460083,0.461970568,0.181745827,-1.359952211
,-1.275161743,-0.632980347,0.262283325,0.693716705,0.200876385,-1.619767308
,-1.135742188,-0.573974609,0.318374634,0.858858526,0.272765756,-1.85123384
,-0.982223511,-0.494216919,0.386016846,0.961343348,0.3710545,-2.03620863
,-0.8152771,-0.41696167,0.456100464,1.011749029,0.456117213,-2.155152798
,-0.659973145,-0.341125488,0.519134521,1.079219699,0.571108222,-2.180943251
,-0.518875122,-0.258544922,0.603851318,1.172211647,0.635686696,-2.125742674
,-0.378890991,-0.17678833,0.67918396,1.305344105,0.677877545,-1.987225771
,-0.239074707,-0.123260498,0.78364563,1.458299041,0.678669333,-1.800981879
,-0.089096069,-0.072692871,0.911697388,1.557570815,0.712912798,-1.561307192
,0.036102295,-0.026794434,1.040771484,1.550059557,0.720081985,-1.257920146
,0.133041382,0.011077881,1.158813477,1.446186423,0.64995271,-0.924431384
,0.193984985,0.025268555,1.275894165,1.243363857,0.508851528,-0.620046735
,0.242675781,0.042999268,1.391540527,0.955579758,0.36868909,-0.354843855
,0.271362305,0.043930054,1.501571655,0.604135454,0.264029503,-0.102134891
,0.289916992,0.034439087,1.593719482,0.261964232,0.153490484,0.142469004
,0.296890259,0.021072388,1.67086792,-0.034637872,0.00522166,0.413449109
,0.291305542,0.019577026,1.739501953,-0.307047546,-0.218766958,0.739727318
,0.246231079,-0.007583618,1.769287109,-0.603033423,-0.454922765,1.053104758
,0.167205811,-0.030456543,1.780853271,-0.921266496,-0.677892983,1.296895504
,0.065475464,-0.067901611,1.771453857,-1.271667719,-0.866999269,1.47134161
,-0.047653198,-0.121856689,1.731964111,-1.621753216,-1.018451929,1.591778517
,-0.172180176,-0.197387695,1.663787842,-1.940244079,-1.137367964,1.62037313
,-0.307434082,-0.275161743,1.576202393,-2.201432228,-1.207322717,1.515679836
,-0.423660278,-0.343780518,1.493011475,-2.368547916,-1.218703032,1.346208692
,-0.555770874,-0.395645142,1.400878906,-2.474487066,-1.254245281,1.165561199
,-0.681930542,-0.452667236,1.286575317,-2.546519995,-1.326721549,0.968637764
,-0.763000488,-0.518844604,1.157623291,-2.55692029,-1.421539187,0.842112839
,-0.857696533,-0.578201294,1.028060913,-2.545850754,-1.459306836,0.731280863
,-0.957992554,-0.59992981,0.889328003,-2.542374372,-1.445674896,0.602783322
,-1.045272827,-0.637710571,0.734329224,-2.539672375,-1.374224901,0.430204362
,-1.160354614,-0.674453735,0.570541382,-2.479225397,-1.257650375,0.140637279
,-1.263473511,-0.691741943,0.426864624,-2.329058409,-1.117950797,-0.262347192
,-1.365875244,-0.707336426,0.293624878,-2.089649439,-0.935160458,-0.753993392
,-1.428604126,-0.733886719,0.194152832,-1.786898017,-0.777856886,-1.285664678
,-1.430236816,-0.758178711,0.12059021,-1.45802021,-0.661926031,-1.807937503
,-1.380432129,-0.745727539,0.07661438,-1.11228013,-0.588815868,-2.298010349
,-1.275283813,-0.681777954,0.05506897,-0.786298335,-0.491917282,-2.676726103
,-1.133972168,-0.651397705,0.049224854,-0.505874097,-0.351127148,-2.915031195
,-0.950180054,-0.596969604,0.050476074,-0.299457282,-0.154927269,-2.978467941
,-0.768218994,-0.54510498,0.06111145,-0.184007391,0.044406611,-2.939172983
,-0.590545654,-0.508056641,0.063369751,-0.101319164,0.233175471,-2.863541842
,-0.441604614,-0.471511841,0.07434082,0.028775455,0.384136736,-2.776032448
,-0.32208252,-0.444778442,0.093505859,0.213941589,0.475581437,-2.711592436
,-0.221572876,-0.391494751,0.108078003,0.447984159,0.507504225,-2.643787384
,-0.136871338,-0.350219727,0.115188599,0.70774889,0.508531928,-2.579373837
,-0.069061279,-0.314605713,0.114151001,0.998045981,0.52764225,-2.539620399
,0.005233765,-0.254470825,0.130981445,1.309286952,0.553516209,-2.472386837
,0.091842651,-0.206634521,0.147216797,1.651530623,0.588710666,-2.364478827
,0.169830322,-0.166687012,0.168579102,2.010714531,0.655529618,-2.220070839
,0.258483887,-0.111557007,0.194595337,2.397525072,0.76059854,-1.982309341
,0.331542969,-0.068069458,0.247436523,2.74542737,0.885782003,-1.692667603
,0.385635376,-0.014129639,0.29927063,2.981717587,0.991217911,-1.398031712
,0.422607422,0.046859741,0.338424683,3.097956657,1.076212168,-1.114542246
,0.440322876,0.103485107,0.371505737,3.145154238,1.15550673,-0.809187889
,0.433258057,0.145812988,0.411056519,3.152554274,1.217369556,-0.500288904
,0.419952393,0.181060791,0.452194214,3.211301327,1.292469144,-0.214144781
,0.417221069,0.202804565,0.528717041,3.277099371,1.35850215,0.030235134
,0.409454346,0.237854004,0.592834473,3.321704388,1.441523314,0.271336973
,0.372528076,0.259628296,0.651473999,3.323107243,1.535918713,0.488956898
,0.33807373,0.304321289,0.721130371,3.268865824,1.628573298,0.70248276
,0.31060791,0.345947266,0.791366577,3.144901276,1.698865294,0.922157586
,0.279724121,0.367019653,0.855239868,2.995344162,1.722042561,1.154478669
,0.243759155,0.390029907,0.913833618,2.902255058,1.711966991,1.381203175
,0.208511353,0.40612793,0.995223999,2.860588312,1.697549939,1.584108114
,0.177368164,0.430221558,1.079498291,2.78969717,1.73651576,1.753499269
,0.155593872,0.431503296,1.15512085,2.603779078,1.819818377,1.895529151
,0.137649536,0.462631226,1.203582764,2.305622816,1.980893612,2.021564484
,0.124038696,0.494781494,1.259094238,1.977348089,2.112950087,2.182943344
,0.094894409,0.540603638,1.332397461,1.701778889,2.089628458,2.400765896
,0.032089233,0.573791504,1.429107666,1.43356812,1.944184542,2.634895325
,-0.013519287,0.587661743,1.529205322,1.144793034,1.768106222,2.899577618
,-0.068603516,0.597244263,1.626480103,0.821207285,1.654077888,3.159652233
,-0.146759033,0.64831543,1.721755981,0.405235648,1.595148563,3.36463666
,-0.24609375,0.677474976,1.776321411,-0.057728544,1.543540239,3.468046188
,-0.362472534,0.700134277,1.818878174,-0.529793561,1.470133901,3.448092937
,-0.48260498,0.727462769,1.853927612,-0.918425441,1.364068747,3.374464512
,-0.610656738,0.700546265,1.930267334,-1.340091944,1.230395079,3.254365206
,-0.754013062,0.672470093,1.964859009,-1.884411812,1.144625783,3.058185577
,-0.864852905,0.586730957,1.961715698,-2.589154243,1.170281649,2.806073904
,-0.965530396,0.489456177,1.921081543,-3.438199043,1.257112741,2.458645105
,-1.041137695,0.373596191,1.80329895,-4.254796505,1.334609628,2.00357008
,-1.065093994,0.2628479,1.645141602,-4.861239433,1.332811236,1.518518209
,-1.075241089,0.147994995,1.44720459,-5.168009281,1.201995969,1.033166409
,-1.087600708,0.039718628,1.229492188,-5.157547951,0.965622783,0.567778766
,-1.07774353,-0.001541138,1.004684448,-5.157547951,0.965622783,0.567778766
,-1.062133789,-0.049636841,0.77973938,-4.918614388,0.717189789,0.264060676
,-1.044494629,-0.105102539,0.558883667,-4.582449913,0.505123615,0.147487462
,-1.04725647,-0.173461914,0.361846924,-4.192651749,0.366323918,0.126751289
,-1.057647705,-0.223876953,0.210998535,-3.813033342,0.357977569,0.076530725
,-1.083740234,-0.270080566,0.06413269,-3.528397083,0.462812394,0.011412178
,-1.095611572,-0.322616577,-0.0103302,-3.243753672,0.707805872,-0.070104785
,-1.061920166,-0.367843628,-0.009521484,-2.951397181,1.142792225,-0.231947213
,-0.983856201,-0.393692017,-0.02432251,-2.79258275,1.795582771,-0.44990164
,-0.891708374,-0.417984009,0.019775391,-2.665647984,2.664234877,-0.640463054
,-0.810623169,-0.407989502,0.047775269,-2.591701031,3.615963936,-0.771699667
,-0.77204895,-0.381195068,0.080368042,-2.556846142,4.517976284,-0.804997981
