class_name,Acceleration_X,Acceleration_Y,Acceleration_Z,Gryoscope_X,Gryoscope_Y,Gryoscope_Z
,-0.683044434,0.120498657,1.211807251,1.445913553,1.253084421,1.647052765
,-0.74307251,0.165328979,1.258911133,1.172824502,1.123411059,1.559457421
,-0.769378662,0.19758606,1.285766602,0.852505028,0.941577137,1.373684883
,-0.791015625,0.176956177,1.307525635,0.578877747,0.670138121,1.231183052
,-0.827590942,0.188980103,1.340881348,0.387994617,0.324460626,1.225246668
,-0.845932007,0.197067261,1.362762451,0.332244515,0.006020342,1.407323241
,-0.846618652,0.20401001,1.396118164,0.313060969,-0.22927846,1.678470016
,-0.851623535,0.218002319,1.403045654,0.224926591,-0.359288126,1.944284678
,-0.902450562,0.226501465,1.388580322,0.052352954,-0.349832296,2.033803463
,-0.969268799,0.229660034,1.401626587,-0.168207124,-0.250959784,1.918938279
,-1.03843689,0.195144653,1.427871704,-0.390848994,-0.17262584,1.651347876
,-1.119308472,0.157485962,1.469314575,-0.610563517,-0.203643933,1.335993886
,-1.18006897,0.140289307,1.486495972,-0.85567975,-0.36992079,1.05369997
,-1.202529907,0.082748413,1.469604492,-1.100430369,-0.646214426,0.822088003
,-1.191757202,0.065811157,1.435562134,-1.276172638,-0.986707807,0.64881289
,-1.188690186,0.063613892,1.419418335,-1.392693996,-1.345559478,0.518631697
,-1.184036255,0.098388672,1.390869141,-1.40475297,-1.677262783,0.452801824
,-1.193130493,0.070037842,1.371353149,-1.351526499,-1.952137232,0.296630323
,-1.205383301,0.032073975,1.380706787,-1.319295406,-2.082034111,0.03550766
,-1.218109131,0.044723511,1.42024231,-1.449887753,-2.032151222,-0.189317733
,-1.214675903,0.050384521,1.425003052,-1.725471377,-1.888499141,-0.299639165
,-1.182907104,0.030181885,1.401626587,-2.032734871,-1.769928813,-0.332387269
,-1.143600464,0.009979248,1.382659912,-2.28357029,-1.769953847,-0.341754407
,-1.148254395,-0.001327515,1.34236145,-2.385470152,-1.93975389,-0.396193683
,-1.180862427,-0.042190552,1.310302734,-2.304707289,-2.217664003,-0.582666636
,-1.220413208,-0.090423584,1.301589966,-2.156225204,-2.543650866,-0.883379579
,-1.273681641,-0.12020874,1.287246704,-2.079482555,-2.772601366,-1.300678015
,-1.30279541,-0.146438599,1.27507019,-2.176820517,-2.861891508,-1.815801859
,-1.270721436,-0.141021729,1.252731323,-2.468545675,-2.776215553,-2.310488939
,-1.193496704,-0.049255371,1.19367981,-2.806776047,-2.532332897,-2.547549248
,-1.061782837,-0.020950317,1.114105225,-3.050460815,-2.268661976,-2.547572851
,-0.914855957,0.005111694,1.044525146,-3.184258223,-2.092399359,-2.371081829
,-0.793838501,-0.00630188,0.966415405,-3.256992102,-1.956226826,-2.170579433
,-0.696792603,-0.016265869,0.896835327,-3.354156494,-1.815801501,-2.064730883
,-0.609954834,-0.001083374,0.800094604,-3.501433134,-1.684411287,-2.069333792
,-0.57170105,0.011489868,0.648910522,-3.592702389,-1.473944545,-2.271623135
,-0.521865845,0.024475098,0.532104492,-3.556061506,-1.21485877,-2.645268679
,-0.445907593,0.076568604,0.427307129,-3.392895699,-0.921542704,-3.018646479
,-0.310516357,0.157180786,0.291595459,-3.103709936,-0.670938671,-3.082165718
,-0.139526367,0.186019897,0.133087158,-2.695240736,-0.503100157,-2.785109282
,0.016143799,0.156524658,0.002075195,-2.234599113,-0.476711422,-2.294674873
,0.173019409,0.161895752,-0.099685669,-1.757331848,-0.567007244,-1.711041331
,0.274169922,0.156433105,-0.167251587,-1.35090518,-0.676211476,-1.137069345
,0.299072266,0.1121521,-0.236679077,-1.099283338,-0.722255647,-0.760576725
,0.301300049,0.056259155,-0.306930542,-0.899672031,-0.590106964,-0.63370049
,0.282958984,0.006393433,-0.329101563,-0.717027068,-0.338682443,-0.692232549
,0.275314331,-0.035369873,-0.336715698,-0.537492752,-0.012639362,-0.828465998
,0.285812378,-0.06300354,-0.360855103,-0.325022042,0.30914107,-0.898245871
,0.308837891,-0.065231323,-0.386642456,-0.007327687,0.608227611,-0.837929249
,0.359466553,-0.059997559,-0.39100647,0.388921112,0.83454442,-0.622656107
,0.421020508,-0.072799683,-0.378967285,0.79054606,0.948664844,-0.286801398
,0.462158203,-0.101272583,-0.348312378,1.125353336,0.926304698,0.121437483
,0.466369629,-0.136459351,-0.307678223,1.125353336,0.926304698,0.121437483
,0.429168701,-0.194061279,-0.257400513,1.682050943,0.674288154,0.886992455
,0.361129761,-0.231918335,-0.168380737,1.96631062,0.620394528,0.977734864
,0.305877686,-0.232879639,-0.065994263,1.96631062,0.620394528,0.977734864
,0.25,-0.234100342,0.058242798,2.460258484,0.93857199,0.879060984
,0.191894531,-0.239715576,0.22026062,2.460258484,0.93857199,0.879060984
,0.149093628,-0.249130249,0.399124146,2.666376591,1.521981359,0.8479321
,0.100097656,-0.234817505,0.547149658,2.666376591,1.521981359,0.8479321
,0.012802124,-0.230560303,0.663101196,2.391612053,1.768705368,1.145352125
,-0.076019287,-0.214416504,0.747787476,2.152262688,1.665613413,1.311166644
,-0.192642212,-0.238342285,0.78515625,2.152262688,1.665613413,1.311166644
,-0.289459229,-0.258163452,0.847564697,1.934326291,1.316237569,1.244574785
,-0.395553589,-0.280273438,0.914581299,1.934326291,1.316237569,1.244574785
,-0.43862915,-0.284317017,0.971405029,1.842559099,1.278949022,0.967247844
,-0.496292114,-0.268463135,1.018051147,1.770040989,1.358991623,0.722561657
,-0.535736084,-0.252548218,1.063247681,1.71346879,1.532032132,0.603910387
,-0.544616699,-0.23765564,1.064086914,1.649285316,1.673548222,0.614963293
,-0.58543396,-0.216140747,1.074127197,1.619491935,1.719824195,0.699743152
,-0.629440308,-0.153305054,1.057723999,1.548696041,1.65448904,0.753389597
,-0.660293579,-0.179519653,1.053451538,1.488126755,1.504423976,0.799070537
,-0.690872192,-0.186065674,1.109588623,1.528976917,1.385293841,0.811905384
,-0.708221436,-0.15335083,1.127990723,1.581686497,1.318458319,0.73642236
,-0.728652954,-0.193389893,1.195724487,1.73430562,1.279126167,0.641978145
,-0.72795105,-0.167404175,1.308319092,1.89989543,1.376451612,0.465290993
,-0.689697266,-0.13319397,1.385543823,1.871313572,1.623770595,0.227869645
,-0.673477173,-0.072494507,1.441452026,1.651198745,1.863780022,0.048827194
,-0.655838013,-0.012649536,1.483108521,1.354979873,1.881229043,-0.005119395
,-0.632278442,-0.00189209,1.545379639,1.151383638,1.621731877,0.064320929
,-0.634689331,0.020294189,1.652359009,1.166534543,1.111985326,0.23708871
,-0.63104248,0.037796021,1.763641357,1.250211358,0.503160059,0.394262075
,-0.608032227,0.040924072,1.854095459,1.201563358,0.026020948,0.501289725
,-0.594741821,0.07409668,1.939971924,0.980568707,-0.203186139,0.608872116
,-0.594909668,0.112869263,1.993362427,0.600049615,-0.217104882,0.73535043
,-0.631607056,0.144271851,2.014266968,0.112695925,-0.166944519,0.830913961
,-0.626541138,0.171981812,2.048843384,-0.34375152,-0.143682331,0.725349486
,-0.615219116,0.179840088,2.056716919,-0.729840338,-0.22878924,0.546152532
,-0.613616943,0.237411499,2.019577026,-1.133639455,-0.394609898,0.420520604
,-0.581741333,0.218383789,1.934799194,-1.607647061,-0.636075795,0.419065982
,-0.548721313,0.210922241,1.847885132,-2.062089443,-0.91810745,0.505988359
,-0.51675415,0.211135864,1.733093262,-2.460455894,-1.231112242,0.631899416
,-0.498062134,0.186889648,1.617721558,-2.751214981,-1.501408219,0.765462816
,-0.498153687,0.173171997,1.509231567,-2.918284655,-1.718311787,0.848882079
,-0.512710571,0.167037964,1.416229248,-2.981238842,-1.816430807,0.834071159
,-0.535949707,0.135406494,1.322296143,-2.989871502,-1.825852036,0.719378412
,-0.534423828,0.112030029,1.235443115,-2.988306046,-1.781044602,0.520324171
,-0.511322021,0.070388794,1.119979858,-3.051529408,-1.687734365,0.360461503
,-0.474746704,0.02154541,0.998077393,-3.174735308,-1.631439924,0.32176125
,-0.461227417,-0.059936523,0.857620239,-3.311688423,-1.669479966,0.381600887
,-0.442306519,-0.104614258,0.749511719,-3.344103336,-1.740884662,0.400214255
,-0.449157715,-0.15486145,0.616317749,-3.321404457,-1.808552623,0.422232211
,-0.49836731,-0.230102539,0.470443726,-3.262046814,-1.819594145,0.473169416
,-0.533706665,-0.302444458,0.346572876,-3.157252789,-1.728225827,0.413124204
,-0.568832397,-0.397521973,0.190048218,-3.043832541,-1.601032019,0.257162303
,-0.626922607,-0.497894287,0.059020996,-2.824948549,-1.359844089,0.051112186
,-0.638305664,-0.566452026,-0.037582397,-2.471283674,-1.069985628,-0.222253844
,-0.665130615,-0.635818481,-0.108047485,-2.021183491,-0.775411308,-0.438336074
,-0.685333252,-0.686904907,-0.172134399,-1.568595171,-0.557161808,-0.576867878
,-0.687240601,-0.735916138,-0.17515564,-1.093103528,-0.379781961,-0.660154998
,-0.698379517,-0.744293213,-0.153533936,-0.686044693,-0.221351564,-0.719267607
,-0.708221436,-0.728317261,-0.125900269,-0.387187392,-0.01468467,-0.829856455
,-0.706222534,-0.729782104,-0.047531128,-0.137742952,0.224967062,-1.004729748
,-0.686508179,-0.729614258,0.037780762,0.055996954,0.44534418,-1.261193395
,-0.635848999,-0.696090698,0.106231689,0.185441762,0.540461898,-1.540792584
,-0.567306519,-0.681655884,0.189529419,0.340165287,0.533858597,-1.7117486
,-0.490020752,-0.649551392,0.273361206,0.481370091,0.52367121,-1.806680202
,-0.406555176,-0.558395386,0.352157593,0.610333681,0.562318206,-1.871685624
,-0.316589355,-0.452056885,0.403518677,0.680670679,0.645820022,-1.868099332
,-0.224349976,-0.397918701,0.441177368,0.730869412,0.746263564,-1.721918941
,-0.142471313,-0.369354248,0.497451782,0.815466821,0.825937867,-1.516541123
,-0.094650269,-0.29649353,0.56048584,0.919667304,0.922297955,-1.34732914
,-0.062088013,-0.229278564,0.603820801,1.00092566,1.033214331,-1.24348557
,-0.044387817,-0.191879272,0.617828369,1.050143003,1.1369735,-1.162682056
,-0.013442993,-0.122161865,0.651519775,1.132287145,1.264716268,-1.124560833
,0.054641724,-0.036270142,0.690658569,1.294381499,1.313533902,-1.081421018
,0.118301392,0.032730103,0.720458984,1.490945458,1.272814155,-0.934205234
,0.16355896,0.098617554,0.775085449,1.698211789,1.200426459,-0.665663481
,0.209060669,0.144393921,0.87286377,1.903266907,1.150386214,-0.341907531
,0.24621582,0.184844971,0.984420776,2.048054457,1.132136941,-0.033198167
,0.266021729,0.211486816,1.060577393,2.017632246,1.084604859,0.257832348
,0.257202148,0.188140869,1.111450195,1.810258389,1.030696869,0.563043654
,0.221221924,0.21182251,1.174591064,1.502447128,0.989583492,0.833630383
,0.201278687,0.236236572,1.238891602,1.168924451,0.990357459,1.013564706
,0.203186035,0.222000122,1.29335022,0.825454235,1.014604688,1.134054661
,0.191894531,0.207366943,1.33934021,0.530888081,1.056935906,1.28275764
,0.151184082,0.184448242,1.386428833,0.34014079,1.0479877,1.510045648
,0.095977783,0.188796997,1.457077026,0.275709063,0.991169989,1.735936284
,0.041976929,0.201477051,1.522079468,0.270513505,0.850389421,1.975758195
,-0.025527954,0.139587402,1.550018311,0.184627637,0.65565908,2.273926497
,-0.121765137,0.104095459,1.53918457,-0.049250372,0.455082297,2.567871332
,-0.229919434,0.034698486,1.525161743,-0.372648418,0.26126489,2.758857727
,-0.350021362,-0.067001343,1.511703491,-0.710094869,0.02653121,2.803916216
,-0.464691162,-0.124633789,1.489334106,-1.002646804,-0.188967258,2.727622032
,-0.599319458,-0.225036621,1.426376343,-1.269379973,-0.373258799,2.635068417
,-0.712402344,-0.368789673,1.355209351,-1.498030782,-0.479607075,2.484970093
,-0.810836792,-0.46572876,1.280288696,-1.660734177,-0.528520823,2.227700949
,-0.928543091,-0.571350098,1.192626953,-1.752027869,-0.529071808,1.931159258
,-1.021759033,-0.676773071,1.093963623,-1.775278926,-0.50328207,1.579199433
,-1.084854126,-0.735183716,0.975006104,-1.753094435,-0.488686055,1.208459377
,-1.124206543,-0.776123047,0.827590942,-1.6889112,-0.501693189,0.903612673
,-1.161575317,-0.797470093,0.68006897,-1.54928863,-0.545725882,0.702009797
,-1.208297729,-0.826980591,0.551391602,-1.363595724,-0.55184108,0.541244626
,-1.236679077,-0.810470581,0.441085815,-1.155566096,-0.524050713,0.308302432
,-1.236679077,-0.810470581,0.441085815,-0.936614573,-0.473178744,-0.008416388
,-1.226959229,-0.800079346,0.291671753,-0.704089701,-0.381030172,-0.387913644
,-1.226959229,-0.800079346,0.291671753,-0.493447781,-0.244477659,-0.778443873
,-1.062698364,-0.698013306,0.250091553,-0.298698008,-0.076832995,-1.112751842
,-1.062698364,-0.698013306,0.250091553,-0.082278363,0.081338532,-1.352319121
,-0.809066772,-0.544326782,0.301895142,0.159841865,0.241428599,-1.522498846
,-0.809066772,-0.544326782,0.301895142,0.398955643,0.369902432,-1.650245905
,-0.661697388,-0.445327759,0.356582642,0.612901509,0.379963577,-1.657137632
,-0.516357422,-0.343307495,0.409942627,0.798324049,0.295510203,-1.496192694
,-0.378509521,-0.264556885,0.487380981,0.912736952,0.211545274,-1.218703747
,-0.255355835,-0.201782227,0.582168579,0.980497062,0.283478051,-0.940302253
,-0.125839233,-0.151473999,0.734649658,0.994964719,0.566354513,-0.734007657
,0.002807617,-0.102706909,0.920654297,0.938855886,0.953688622,-0.645944417
,0.128326416,-0.079406738,1.109069824,0.801327586,1.191437244,-0.626965106
,0.209869385,-0.030410767,1.252655029,0.655340016,1.121852398,-0.530053735
,0.244049072,0.024368286,1.375061035,0.526719451,0.748543978,-0.314279914
,0.262161255,0.069000244,1.490203857,0.348720163,0.197560474,0.055836633
,0.274765015,0.10345459,1.580383301,0.068274125,-0.284810156,0.577403963
,0.249008179,0.069412231,1.662521362,-0.351496518,-0.518694818,1.119509816
,0.187301636,0.030593872,1.735275269,-0.914857328,-0.541535437,1.530800104
,0.108154297,0.00402832,1.800735474,-1.60314095,-0.427090615,1.771827102
,0.002044678,-0.068466187,1.815322876,-2.233754158,-0.349575311,1.83400774
,-0.115310669,-0.160461426,1.791488647,-2.687316418,-0.429921538,1.749290705
,-0.245452881,-0.260498047,1.712692261,-2.889037609,-0.754749179,1.537782431
,-0.361785889,-0.360046387,1.598190308,-2.864933252,-1.174146414,1.268655062
,-0.462387085,-0.397750854,1.461700439,-2.696958542,-1.548820496,1.094406605
,-0.542114258,-0.454803467,1.312255859,-2.46535635,-1.781401992,1.013404965
,-0.604370117,-0.529907227,1.174285889,-2.252040148,-1.866554499,0.962959111
,-0.656723022,-0.59437561,1.05406189,-2.146757603,-1.825060606,0.906918466
,-0.742996216,-0.638656616,0.937271118,-2.096013784,-1.705932021,0.821415007
,-0.856567383,-0.67578125,0.839416504,-2.065411329,-1.605813384,0.637577832
,-0.972381592,-0.71496582,0.743011475,-1.986421227,-1.541942596,0.362295896
,-1.113555908,-0.732467651,0.634765625,-1.879664183,-1.469656348,-0.005155347
,-1.226898193,-0.749938965,0.54498291,-1.82259953,-1.458725214,-0.394855976
,-1.298339844,-0.791778564,0.430755615,-1.785691857,-1.391706467,-0.727909803
,-1.370071411,-0.813980103,0.339660645,-1.681894898,-1.290522337,-1.044329882
,-1.385162354,-0.812469482,0.284744263,-1.515757084,-1.200477362,-1.379157424
,-1.33694458,-0.858718872,0.229248047,-1.282521367,-1.069628,-1.690906167
,-1.275054932,-0.860275269,0.184387207,-1.019871116,-0.897161186,-1.975972295
,-1.177185059,-0.854751587,0.1590271,-0.736309469,-0.722054899,-2.214515924
,-1.063613892,-0.846694946,0.144470215,-0.487962216,-0.574376702,-2.44442606
,-0.941299438,-0.811828613,0.126831055,-0.290049136,-0.473684996,-2.678072214
,-0.822525024,-0.781570435,0.112808228,-0.10917975,-0.459425896,-2.936151743
,-0.699966431,-0.727310181,0.103988647,0.052801695,-0.47706297,-3.169930458
,-0.571166992,-0.649429321,0.081848145,0.205874071,-0.45811218,-3.290692091
,-0.43649292,-0.582244873,0.055770874,0.371337861,-0.365168929,-3.284088612
,-0.281173706,-0.531448364,0.034194946,0.573967397,-0.19986704,-3.184643269
,-0.137268066,-0.487167358,0.029922485,0.855287492,-0.012130166,-3.043340683
,-0.016891479,-0.412109375,0.059112549,1.104989171,0.094303332,-2.894621372
,0.071640015,-0.332870483,0.083374023,1.246708274,0.106423914,-2.741607666
,0.143936157,-0.297225952,0.08265686,1.364998102,0.111290038,-2.600681782
,0.208999634,-0.261657715,0.125717163,1.489871144,0.141680971,-2.507339001
,0.276138306,-0.19418335,0.181869507,1.606640339,0.188069776,-2.418415308
,0.332092285,-0.158279419,0.21836853,1.697899938,0.247183427,-2.332512379
,0.372390747,-0.10774231,0.24130249,1.806707859,0.309521645,-2.213516474
,0.409729004,-0.037948608,0.268997192,1.964647174,0.355957031,-2.010466814
,0.433502197,0.010345459,0.29788208,2.173528194,0.439777374,-1.74048996
,0.451721191,0.043579102,0.343078613,2.385659695,0.546882808,-1.444785595
,0.468643188,0.07208252,0.397583008,2.540034056,0.676789105,-1.166297078
,0.475219727,0.08996582,0.444290161,2.586955309,0.83679235,-0.93022722
,0.453842163,0.141082764,0.482070923,2.547412395,1.043051481,-0.720146179
,0.427047729,0.186065674,0.522064209,2.491687298,1.23688674,-0.571436882
,0.419830322,0.189529419,0.568206787,2.461796761,1.378453016,-0.45438081
,0.392471313,0.204727173,0.616149902,2.459858179,1.435220361,-0.357541889
,0.367645264,0.200714111,0.662704468,2.468677282,1.426185846,-0.274603069
,0.36026001,0.21333313,0.703811646,2.465356827,1.425967813,-0.132208899
,0.329086304,0.230636597,0.725860596,2.492646694,1.476949453,0.056361809
,0.304840088,0.215560913,0.775344849,2.530006647,1.555814147,0.193010196
,0.313262939,0.21711731,0.83895874,2.525534868,1.680859447,0.292660087
,0.315673828,0.236755371,0.892959595,2.523732662,1.833314776,0.398627013
,0.309967041,0.246444702,0.972610474,2.491765022,1.918494582,0.529171169
,0.288345337,0.25970459,1.040176392,2.40161705,1.915868759,0.684466779
,0.250259399,0.252227783,1.089584351,2.302581787,1.858139157,0.830154419
,0.22416687,0.236587524,1.159896851,2.193686247,1.731224298,0.933784187
,0.216201782,0.242279053,1.231140137,2.012142897,1.614809275,1.023033857
,0.214355469,0.253967285,1.281051636,1.735940218,1.55551374,1.124828935
,0.213272095,0.269729614,1.319320679,1.479430199,1.492238641,1.272527575
,0.178619385,0.298400879,1.361206055,1.343941331,1.336768866,1.448078871
,0.156173706,0.318954468,1.415588379,1.296579123,1.137452841,1.667127132
,0.134841919,0.323684692,1.463470459,1.269120336,1.004333973,1.937088013
,0.09135437,0.367034912,1.50567627,1.212313294,0.94791168,2.232375622
,0.041473389,0.372512817,1.541275024,1.066860676,0.916521013,2.47772789
,-0.026824951,0.39793396,1.553497314,0.883784115,0.82702601,2.598734617
,-0.104202271,0.452163696,1.573867798,0.63447386,0.658022881,2.617547274
,-0.182983398,0.489715576,1.555786133,0.407985359,0.491518319,2.602553606
,-0.26133728,0.49407959,1.561264038,0.232989043,0.332420558,2.559701443
,-0.305145264,0.496749878,1.578186035,0.059126437,0.266921699,2.543627501
,-0.345428467,0.451873779,1.594894409,-0.107178919,0.305719167,2.534971714
,-0.375350952,0.433258057,1.629806519,-0.334145755,0.324668884,2.543058872
,-0.409835815,0.405776978,1.620956421,-0.652051032,0.297954202,2.578790903
,-0.464019775,0.347763062,1.570266724,-1.029205441,0.215386078,2.535501003
,-0.503860474,0.309265137,1.508621216,-1.453050256,0.155134186,2.450258017
,-0.534179688,0.282562256,1.417694092,-1.782586098,0.189506814,2.424463272
,-0.579940796,0.202560425,1.347473145,-2.043936968,0.288294107,2.380554914
,-0.619674683,0.131332397,1.273300171,-2.274520159,0.53567034,2.269692421
,-0.65524292,0.068496704,1.200302124,-2.493536949,0.818237066,2.112845659
,-0.705444336,0.006530762,1.112594604,-2.614964485,0.948090672,1.899990201
,-0.753997803,-0.022827148,1.020111084,-2.622517347,0.870572448,1.702439308
,-0.786270142,-0.033721924,0.917068481,-2.497459888,0.674200773,1.567863107
,-0.819091797,-0.103485107,0.838485718,-2.284877777,0.573293328,1.34928894
,-0.806945801,-0.122024536,0.809829712,-2.10443306,0.663969457,1.061356187
,-0.76574707,-0.126464844,0.791442871,-2.083210945,1.025808334,0.786530793
,-0.708389282,-0.144683838,0.768203735,-2.2480371,1.688070178,0.5584867
,-0.63444519,-0.148956299,0.753082275,-2.62969923,2.546457052,0.3687751
,-0.559463501,-0.128463745,0.704116821,-3.167301893,3.576182604,0.267332911
,-0.521026611,-0.135955811,0.619613647,-3.680750608,4.685996056,0.24447073
,-0.54335022,-0.15977478,0.559326172,-4.072328091,5.654827118,0.161583036
,-0.59866333,-0.1690979,0.511642456,-4.215895653,6.400755882,-0.147746846
,-0.58291626,-0.147171021,0.53314209,-4.267401218,6.940405369,-0.560339451
,-0.569580078,-0.118774414,0.512893677,-4.451711178,7.228528023,-0.973936379
,-0.543395996,-0.165847778,0.341094971,-4.686075687,7.466332912,-1.354658723
,-0.467193604,-0.241378784,0.198547363,-4.873806477,7.876432896,-1.617666364
,-0.433441162,-0.2943573,0.089920044,-4.977760315,8.456258774,-1.745789409
,-0.425582886,-0.297958374,-0.038360596,-4.977760315,8.456258774,-1.745789409
,-0.416397095,-0.299697876,-0.15461731,-4.757289886,9.371080399,-1.624424696
,-0.429916382,-0.326889038,-0.227890015,-4.357150078,9.147406578,-1.52347219
,-0.404174805,-0.339706421,-0.292007446,-4.357150078,9.147406578,-1.52347219
,-0.294662476,-0.261428833,-0.404220581,-3.448052645,7.310166359,-1.468543768
0,-0.455291748,-0.653656006,-0.666503906,0.152590081,-0.4636558,0.337662727
,-0.508239746,-0.636123657,-0.591079712,0.037971616,-0.342613816,0.401150614
,-0.529586792,-0.57069397,-0.538726807,-0.16714026,-0.125394404,0.465932548
,-0.521347046,-0.571029663,-0.559967041,-0.409394175,0.012635102,0.559463322
,-0.498641968,-0.606536865,-0.599563599,-0.620452106,0.052713543,0.664938867
,-0.468795776,-0.628829956,-0.608703613,-0.723352909,-0.004309793,0.790102899
,-0.472351074,-0.621704102,-0.595031738,-0.719384491,-0.130748421,0.94413507
,-0.506515503,-0.617614746,-0.592773438,-0.627390385,-0.297318488,1.057621479
,-0.527587891,-0.64616394,-0.605911255,-0.431425691,-0.53524822,1.084870577
,-0.534515381,-0.693588257,-0.603729248,-0.198788732,-0.797092617,1.09819603
,-0.581268311,-0.730209351,-0.597991943,0.013953899,-1.048967719,1.115567327
,-0.642410278,-0.744415283,-0.596618652,0.117630228,-1.222997904,1.144627213
,-0.713623047,-0.776000977,-0.624328613,0.129906073,-1.154989839,1.149376154
,-0.796386719,-0.81149292,-0.629379272,0.07361643,-0.94719559,1.097563267
,-0.890289307,-0.845123291,-0.669876099,0.034596592,-0.675131321,0.938732564
,-0.95098877,-0.897583008,-0.710739136,0.092306763,-0.547595978,0.743024349
,-1.000274658,-0.941360474,-0.756118774,0.245853439,-0.635083497,0.585988939
,-1.052001953,-0.970275879,-0.791778564,0.47667706,-0.926340878,0.459031761
,-1.067489624,-0.979476929,-0.825027466,0.77802068,-1.375687003,0.365211248
,-1.086547852,-0.984069824,-0.843795776,1.058439016,-1.82826066,0.311860144
,-1.152603149,-0.991638184,-0.89112854,1.2903862,-1.923923492,0.161092743
,-1.234588623,-1.005950928,-0.91116333,1.45675385,-1.73462975,-0.140948862
,-1.296920776,-1.007720947,-0.92489624,1.58738482,-1.541873813,-0.511324823
,-1.339279175,-0.974716187,-0.93397522,1.727633834,-1.493580103,-0.854439259
,-1.346160889,-0.938232422,-0.915145874,1.848230362,-1.583619475,-1.10308075
,-1.319915771,-0.883270264,-0.889328003,1.940928817,-1.735374331,-1.237965584
,-1.277328491,-0.840255737,-0.856430054,1.974864483,-1.810394287,-1.337349772
,-1.225112915,-0.810638428,-0.822311401,1.977922559,-1.755315781,-1.437222004
,-1.175216675,-0.778930664,-0.785171509,2.036908865,-1.624419093,-1.531834841
,-1.130599976,-0.760131836,-0.737228394,2.036908865,-1.624419093,-1.531834841
,-1.094467163,-0.761032104,-0.672225952,2.176243067,-1.183956981,-1.768211961
,-1.052032471,-0.738632202,-0.602935791,2.176243067,-1.183956981,-1.768211961
,-1.007385254,-0.701202393,-0.53074646,2.00077033,-1.011037946,-2.043168068
,-0.9506073,-0.652328491,-0.454086304,1.895901918,-1.135868549,-2.105193377
,-0.893539429,-0.634567261,-0.385940552,1.895901918,-1.135868549,-2.105193377
,-0.848831177,-0.626296997,-0.33732605,1.706816792,-1.375933051,-2.226788998
,-0.803283691,-0.602050781,-0.290771484,1.706816792,-1.375933051,-2.226788998
,-0.765640259,-0.583084106,-0.255111694,1.650809884,-1.362624168,-2.329902411
,-0.740692139,-0.563476563,-0.225784302,1.631511092,-1.235100865,-2.446406126
,-0.691040039,-0.518554688,-0.194717407,1.684907198,-1.094501972,-2.577559948
,-0.64944458,-0.47265625,-0.150665283,1.766396403,-1.020519614,-2.659641504
,-0.60774231,-0.442398071,-0.110092163,1.824351072,-1.082413554,-2.662075281
,-0.570159912,-0.422714233,-0.059295654,1.777482629,-1.15530169,-2.638661385
,-0.537368774,-0.385528564,0.001174927,1.623301029,-1.165015221,-2.634736776
,-0.500274658,-0.329956055,0.059066772,1.444199204,-1.167201996,-2.604876041
,-0.446731567,-0.308517456,0.094070435,1.294385552,-1.258087158,-2.478468895
,-0.407485962,-0.303863525,0.126098633,1.125354886,-1.313186049,-2.283447027
,-0.401611328,-0.288955688,0.147094727,0.934873939,-1.25835371,-2.105201244
,-0.414031982,-0.30178833,0.190719604,0.771176636,-0.99148953,-1.998346806
,-0.411590576,-0.307983398,0.237121582,0.668284059,-0.649121523,-1.959581852
,-0.402008057,-0.27583313,0.269134521,0.578231096,-0.388989568,-1.952909827
,-0.388275146,-0.234466553,0.327987671,0.518817842,-0.277000457,-1.921404123
,-0.3462677,-0.197357178,0.366821289,0.460512757,-0.399209708,-1.850064993
,-0.305236816,-0.183395386,0.377578735,0.371208966,-0.705817282,-1.714044333
,-0.29006958,-0.178237915,0.39175415,0.261868358,-0.959656239,-1.548210859
,-0.265655518,-0.167678833,0.391693115,0.123456158,-1.039081573,-1.439702988
,-0.244369507,-0.164993286,0.376556396,-0.035997681,-0.957630932,-1.35360086
,-0.216934204,-0.17036438,0.357223511,-0.203671902,-0.765321136,-1.268501759
,-0.180099487,-0.187469482,0.337905884,-0.362372339,-0.508332729,-1.162471414
,-0.125137329,-0.205978394,0.332321167,-0.501308382,-0.250846863,-1.076583385
,-0.076690674,-0.209396362,0.352386475,-0.570335388,-0.073427081,-0.965506971
,-0.01171875,-0.233795166,0.339645386,-0.661993921,-0.053909037,-0.820915699
,0.060577393,-0.273040771,0.304458618,-0.80943507,-0.201078787,-0.637966335
,0.096969604,-0.310028076,0.310974121,-0.925080419,-0.400110126,-0.422228217
,0.12840271,-0.312911987,0.298690796,-1.035075068,-0.561797023,-0.238472492
,0.164916992,-0.332778931,0.254852295,-1.154597282,-0.691609621,-0.081882082
,0.190231323,-0.361694336,0.219451904,-1.232021689,-0.746054769,0.081699923
,0.222229004,-0.380737305,0.15397644,-1.241882324,-0.782885194,0.257811576
,0.272842407,-0.456939697,0.069259644,-1.226216555,-0.785557926,0.438092649
,0.317428589,-0.557800293,0.004226685,-1.243101835,-0.641932607,0.596621871
,0.336547852,-0.602233887,-0.026702881,-1.298592806,-0.341721386,0.745034516
,0.340438843,-0.617523193,-0.03125,-1.331661224,-0.058424961,0.947407007
,0.359024048,-0.641067505,-0.064956665,-1.368597984,0.08058539,1.190149069
,0.377868652,-0.649917603,-0.094223022,-1.429906607,0.131872013,1.437978029
,0.36807251,-0.633560181,-0.109924316,-1.506414652,0.184086755,1.678886056
